our_company_id,store_name,sl_merchant_name,domain,city,state,sl_country,sl_location,icp_tier,has_email_already,num_phones,primary_phone,additional_phones
fd5fd75d-387e-4daf-bb77-f9d1810cc87f,lisamcfadden.com,lisamcfadden.com,lisamcfadden.com,,New York,US,"Bronx, NY, USA",,yes,0,,
b9416b2c-508c-4d4a-aaff-568e667e8a45,little lopers,,littlelopers.com,Oklahoma City,Oklahoma,,,,yes,0,,
97add88a-68b8-4276-b3ba-36a31ecec569,little-annies-boutique.myshopify.com,little-annies-boutique.myshopify.com,little-annies-boutique.myshopify.com,Okolona,Mississippi,US,"Okolona, MS 38860, USA",,yes,1,662-542-4150,
6b9a22c6-7a12-4fbb-a056-4b814272d5cc,littlenkuteboutique.com,littlenkuteboutique.com,littlenkuteboutique.com,Aston,Pennsylvania,US,"Aston, PA, USA",,yes,2,484-494-9068,267-407-9598
ac769d9e-55b0-47c4-9d0d-ec65faf23ab1,littleoneusa,littleoneusa,littleoneusa.com,Hayward,California,US,"Hayward, CA, USA",,yes,1,+1 650 201 1889,
96ab81ae-dba4-4bdb-9ce0-dcbeb414af2f,llbd shop,llbd shop,llbdshop.com,Deerfield,Illinois,US,"Deerfield, IL, USA",,yes,1,1-847-494-9646,
ac449573-0757-4ba6-82c6-63ab92f1cc78,lola blu boutique,,lolabluboutique.com,Indianapolis,Indiana,,,,no,1,+1 317-426-2116,
14faaffb-39cd-447b-8fb6-b1411f43f542,longhaulboutique.com,longhaulboutique.com,longhaulboutique.com,Gower,Missouri,US,"Gower, MO 64454, USA",,yes,0,,
876cdab6-6ae8-4098-a23c-81d2d683d9aa,louie + co,louie + co,shoplouieandco.com,Danville,Pennsylvania,US,"Danville, PA 17821, USA",,no,0,,
33b7969f-f0eb-457b-96ff-7d2b63e2918e,"love, rina","love, rina",shoploverinaboutique.com,Staatsburg,New York,US,"Staatsburg, NY 12580, USA",,yes,0,,
42df9681-89cb-49fd-b6b1-e0e37d6a85cb,lovelyseamsco,,lovelyseamsco.com,Rockford,Illinois,,,,yes,0,,
fe2ad83f-1411-4c75-b87c-9a4ece72b3a0,lovemadgirl,lovemadgirl,lovemadgirl.com,Rochester,New York,US,"Rochester, NY, USA",,yes,0,,
31d1e3e6-982c-4c64-8327-aa7260e0f935,loveonahangerwestern.com,loveonahangerwestern.com,loveonahangerwestern.com,Franklin,New Jersey,US,"Franklinville, Franklin, NJ 08322, USA",,no,2,267-205-3882,856-375-2188
c85368ba-d7ba-4027-a6d9-5223e51d3d6d,luckyfindsboutique,luckyfindsboutique,luckyfindsboutique.com,Rockville Centre,New York,US,"Rockville Centre, NY, USA",,yes,1,(516) 442-4600,
621e2308-c12b-4619-ae22-89da163f9105,lucylea-boutique,lucylea-boutique,lucyleaboutique.com,McMurray,Pennsylvania,US,"McMurray, PA, USA",,yes,0,,
6ce14834-f250-4b0e-a77e-505ccdaae000,lulovea,lulovea,lulovea.com,,,US,College Place Oregon US,,yes,0,,
2c21846d-aa65-4d5a-bdaf-3fc344e021d2,lunabhm.com,lunabhm.com,lunabhm.com,Birmingham,Alabama,US,"Birmingham, AL, USA",,yes,0,,
2a530ce7-a9e9-446f-8a71-d22d396b2a3d,lunardeer.com,lunardeer.com,lunardeer.com,Plano,Texas,US,"Plano, TX, USA",,yes,0,,
d758b71d-6891-4c80-9c17-1deb88de517b,luolandi.online,luolandi.online,luolandi.online,Spring,Texas,US,"Spring, TX 77373, USA",,yes,0,,
2f1b18ee-c14c-4a1f-a9b7-3dffdf036a3d,luxeladyconnoisseur.com,luxeladyconnoisseur.com,luxeladyconnoisseur.com,Scottsdale,Arizona,US,"Scottsdale, AZ, USA",,yes,0,,
8fb0aed0-364f-473f-b4f5-355a0b731776,maciesranchboutique,maciesranchboutique,maciesranch.com,Henderson,Texas,US,"Henderson, TX, USA",,yes,0,,
419c31bf-09f8-4131-927b-2233196f8440,maddyjstyles.com,maddyjstyles.com,maddyjstyles.com,Metairie,Louisiana,US,"Metairie, LA, USA",,yes,2,888-920-5558,504-376-6268
e6e65220-1ed3-4724-8088-4c95d2080218,madisongraceclothing.com,madisongraceclothing.com,madisongraceclothing.com,Mineola,New York,US,"Mineola, NY, USA",,yes,0,,
4045c224-137c-4d54-b925-7a1c9eed9408,madisonn ave.,madisonn ave.,madisonnave.com,Woodstock,Georgia,US,"Woodstock, GA, USA",,yes,1,770-575-9481,
5600825a-a4e2-4497-b4ff-7a712d47e398,madlyns,,madlyns.co,Portland,Maine,,,,no,1,+1 207-659-9827,
6f7da4c6-5f23-43ff-9af4-8de975dbe9a7,magnet,magnet,magnetnewyork.com,,New York,US,"Brooklyn, NY, USA",,yes,1,(206) 643-0969,
ae96b8c6-37ed-44da-80d7-a75550e755de,mahshu,mahshu,mahshu.com,Cornish,New Hampshire,US,"Cornish, NH, USA",,yes,0,,
72f96b39-eeac-4c9e-a3bf-77376967e44d,mainstjewelrywatches,mainstjewelrywatches,mainstreetjewelryandwatches.com,South Pasadena,California,US,"South Pasadena, CA 91030, USA",,yes,1,562-569-0637,
6cb96e35-cdd1-4868-a686-1abd34b64816,mainstreamboutique-waco,mainstreamboutique-waco,mainstreamboutiquewaco.com,Waco,Texas,US,"Waco, TX, USA",,no,1,254-424-9474,
431a9133-23fb-4b05-8689-fa4ee98c7be0,maiva & dusk,maiva & dusk,maivaanddusk.com,Union City,California,US,"Union City, CA, USA",,yes,0,,
d13ef36d-14a3-49ee-b7e5-892f06203556,make everyday novel,make everyday novel,shopnovelonline.com,Alpharetta,Georgia,US,"Alpharetta, GA, USA",,yes,0,,
1323db4f-390f-4dff-9a5a-cb5e6b412967,makeitminemonogramming.com,makeitminemonogramming.com,makeitminemonogramming.com,Conroe,Texas,US,"Conroe, TX, USA",,yes,1,281.620.5345,
e8e75dd7-79bb-42f4-bcdb-a6ccaea37740,maksweater.com,maksweater.com,maksweater.com,Los Angeles,California,US,"Los Angeles, CA, USA",,yes,1,323-846-8668,
5fe100a6-ba81-4555-b28d-42dc5b4396ac,manouche,manouche,manoucheshop.com,Oak Park,Illinois,US,"Oak Park, IL, USA",,yes,0,,
c98f5c42-4820-4938-a60b-8b2d9a4272b7,maraina,maraina,maraina.net,Canandaigua,New York,US,"Canandaigua, NY 14424, USA",,yes,0,,
3cbeeb70-78ae-439c-a64b-89a184ad3965,mariasummerboutique.com,,mariasummerboutique.com,Sheridan,Wyoming,,,,yes,0,,
f11421f8-8734-47a0-a992-3b1647df6cf6,marie & z boutique,,mariezboutique.com,Lancaster,Pennsylvania,,,,yes,0,,
ebe118a1-48d3-4ab6-b093-1d8c7885bde5,marketplaceshoppingspree.com,marketplaceshoppingspree.com,marketplaceshoppingspree.com,Sacramento,California,US,"Sacramento, CA, USA",,yes,0,,
f6eeaf74-e72d-4106-aaec-a5b929742278,marladuran.com,marladuran.com,marladuran.com,Allentown,Pennsylvania,US,"Allentown, PA, USA",,yes,1,(610) 392-5595,
1da902a0-18e8-4626-b069-9ac73a0100b9,marlyn schiff jewelry,marlyn schiff jewelry,gma-marlynschiff.com,Haverford,Pennsylvania,US,"Haverford, PA, USA",,yes,0,,
f8c714d0-d88b-4e5c-bb52-65d69f890e6e,martin mattox,martin mattox,martinmattox.com,Auburn,California,US,"Auburn, CA, USA",,yes,1,415-521-0207,
4c1abdf9-d3cc-431b-a44d-0b60d2ddeb30,maryandmak.com,maryandmak.com,maryandmak.com,Henderson,North Carolina,US,"Henderson, NC, USA",,yes,1,1-919-435-0687,
a1b5089a-deef-45f8-8ae7-65773bd413ab,maybellastore.com,maybellastore.com,maybellastore.com,Los Angeles,California,US,"North Hollywood, Los Angeles, CA, USA",,yes,0,,
ec6a2ab6-8f42-4ded-932f-3813bcdcae49,meilleur-moment.com,meilleur-moment.com,meilleur-moment.com,New York,New York,US,"New York, NY, USA",,yes,0,,
01fc30b3-9887-439b-ad92-1e38685e9276,melin,melin,melin.com,San Clemente,Active,US,"San Clemente, CA, USA",,yes,2,+1-844-331-0282,(949) 534-4046
7c5d6450-d8da-47fe-b1c2-4a05b10f5b8f,meloney's boutique,meloney's boutique,meloneysboutique.com,Silver Spring,Maryland,US,"Silver Spring, MD, USA",,yes,0,,
70a8f304-e030-4d90-8d44-ccf6c65cd8cb,memery,,memery.us,Westerville,Ohio,,,,no,1,+1 312-261-6001,
1a8cb9e3-67ca-4f6c-865b-7c194384e1d4,mentauge.com,mentauge.com,mentauge.com,Mount Pleasant,South Carolina,US,"Mt Pleasant, SC, USA",,yes,0,,
bc98e0d8-f58f-44e7-b2c3-bdb4d4ea1f97,milla,,shopmillaboutique.com,Mountain Brook,Alabama,,,,yes,1,+1 205-407-4745,
5674f6ef-4ee3-48b3-b8af-c9ebca6f3565,millenium clothing co.,millenium clothing co.,milleniumclothingco.com,Kimberly,Wisconsin,US,"Kimberly, WI, USA",,yes,1,9206607435,
33da273c-3f36-40e0-a17b-35cc5d093f8a,millie + madge,millie + madge,millieandmadge.com,Woodstock,New York,US,"Woodstock, NY, USA",,no,0,,
80b4d931-551b-4737-955d-b25cd644fbdf,minbolu,,minbolu.com,Westfield,Indiana,,,,yes,1,+1 317-954-0297:+1 317-207-0650:+1 317-594-0297,
d8e5b738-cc15-45e2-9d87-f3c900fe5e71,miniesboutique,miniesboutique,miniesboutique.com,New York,New York,US,"New York, NY, USA",,yes,0,,
7637f8c6-5d83-4515-b09c-75ba636c4b0a,minnow,minnow,shopminnow.com,Charleston,Active,US,"Charleston, SC, USA",,yes,2,+1 (888) 479-3231,843-640-3663
5ef9cf51-cc3c-459c-9530-28440ffcc1de,missdealsboutique.com,missdealsboutique.com,missdealsboutique.com,Gainesville,Florida,US,"Gainesville, FL, USA",,yes,1,1-405-830-2651,
345243a9-89a0-444b-b4c1-197adf15b4d6,missjeannettesboutique.com,missjeannettesboutique.com,missjeannettesboutique.com,Riverside,California,US,"Riverside, CA, USA",,yes,0,,
13a4ded3-bb5e-4725-b031-5a98dda345ec,missy mae tutus,missy mae tutus,missymae.shop,Kittanning,Pennsylvania,US,"Kittanning, PA 16201, USA",,no,0,,
8f527efe-b2ad-4bc2-9be4-31e77be20f3e,mnml,mnml,mnml.la,Jurupa Valley,Active,US,"Mira Loma, Jurupa Valley, CA, USA",,yes,0,,
d335af80-edec-422d-9915-f4a89180d283,moda-boutique1,moda-boutique1,modaclothes.com,Erie,Pennsylvania,US,"Erie, PA, USA",,no,1,814-920-4300,
c8eac1be-a381-4264-a4d7-35d47ade57c1,modernbolo.com,modernbolo.com,modernbolo.com,Edison,New Jersey,US,"Edison, NJ, USA",,yes,1,(267) 289-3039,
92863526-a12a-490e-824e-e0ffc5a7770f,modernpast.com,modernpast.com,modernpast.com,San Francisco,California,US,"San Francisco, CA, USA",,yes,0,,
2dd4e841-00ad-4d40-b76f-e896083ae789,modernvintagetee,modernvintagetee,modernvintagetee.com,Lakeway,Texas,US,"Lakeway, TX, USA",,no,0,,
8527f37c-ae18-4f5c-8974-4fdfcd2b85fb,molly's boutique,molly's boutique,shopmollysboutique.com,Philadelphia,Pennsylvania,US,"Philadelphia, PA, USA",,yes,1,(215) 980-6239,
f78a54f8-10f5-46be-83ea-e46ae4d2ffad,molly-boutique,,molly-boutique.com,Burton,Texas,,,,yes,1,+1 336-555-4827,
585d183d-1a8d-4f41-886a-1abeb531cc5f,mologoko.com,mologoko.com,mologoko.com,Reston,Virginia,US,"Reston, VA, USA",,yes,1,1 (571) 230-3058,
08cfe9ff-c202-4a19-9537-ccfb33285e0a,monamiboutiqu3.myshopify.com,monamiboutiqu3.myshopify.com,monamiboutiqu3.myshopify.com,Katy,Texas,US,"Katy, TX, USA",,yes,0,,
e187da51-46ce-4da1-8bd2-f0f57bb94740,monttn,monttn,monttn.com,Missouri City,Texas,US,"Missouri City, TX, USA",,yes,1,+1 (661) 373-5086,
d85b3483-3804-4607-ac35-b9ddda1fe9fb,moonbear.us,moonbear.us,moonbear.us,Irvine,California,US,"Irvine, CA, USA",,yes,0,,
dd029733-ed8b-4fdd-9df1-c95e07fcf8bc,mooyahyah,mooyahyah,mooyahyah.com,Commerce,Texas,US,"Commerce, TX 75428, USA",,yes,0,,
07b0ad77-b082-485f-a886-0c01eb596fa1,mort.com,mort.com,tetes-de-mort.com,Albuquerque,New Mexico,US,"Albuquerque, NM, USA",,yes,0,,
1e7db665-ef2f-42c7-b175-efcd0834afd8,mrsrealthrifty,mrsrealthrifty,mrsrealthrifty.com,Jacksonville,North Carolina,US,"Jacksonville, NC, USA",,no,0,,
ee785ad5-0a97-45de-93c9-109e99f544d3,msbankeny.com,msbankeny.com,msbankeny.com,Ankeny,Iowa,US,"Ankeny, IA, USA",,yes,2,515-289-2184,605-380-0324
824fad75-c2e1-44fa-b231-b0a7dc5259ee,muareboutique,muareboutique,muareboutique.com,,,US,"Juncos, 00777, Puerto Rico",,yes,0,,
6c32b08c-3449-4cef-9628-7a2744dabe10,muicui collections,muicui collections,shopmuicui.com,Magna,Utah,US,"Magna, UT, USA",,no,0,,
26524496-1076-4d90-b1f3-9ffed147de32,my love story,my love story,mylovestorynj.com,Summit,New Jersey,US,"Summit, NJ, USA",,yes,1,(908) 522-6688,
ffe13279-b2d0-43e7-b540-14a8bed11932,myDarlingToo,myDarlingToo,mydarlingtoo.com,Irvine,California,US,"Irvine, CA, USA",,yes,0,,
c7c3fe38-bf96-4e1c-83c9-c0f80d4d4169,myGemma,myGemma,mygemma.com,New York,Active,US,"New York, NY, USA",,yes,2,+1 646 758 0270,646 569 3655
191a8a60-1bce-44d0-9097-9f3d3c6d5aa4,mybeyoutifulboutique,mybeyoutifulboutique,mybeyoutifulboutique.shop,Suffolk,Virginia,US,"Suffolk, VA, USA",,yes,0,,
98a91a5d-fb19-4adb-88c9-147b187554d4,mygirlsboutique.myshopify.com,mygirlsboutique.myshopify.com,mygirlsboutique.myshopify.com,Ocala,Florida,US,"Ocala, FL, USA",,no,0,,
8df5b060-b6cd-4efe-9999-2b4ae615e4d2,mymillenniumstyle.com,mymillenniumstyle.com,mymillenniumstyle.com,Effingham,Illinois,US,"Effingham, IL 62401, USA",,no,1,(217) 342-2277,
ee013124-6d7e-45e5-a37e-69f55e486ed5,mymorningsun.com,mymorningsun.com,mymorningsun.com,Georgetown Township,Michigan,US,"Jenison, Georgetown Twp, MI 49428, USA",,yes,0,,
ae93f6b8-66c3-450c-abe3-6fd234660738,mèia vintage,mèia vintage,meiavintage.com,Las Vegas,Nevada,US,"Las Vegas, NV, USA",,yes,0,,
e1b89d3f-45b4-4de6-a6f5-33e06be07abf,nattyny.com,nattyny.com,nattyny.com,New York,New York,US,"New York, NY, USA",,yes,0,,
5b2ae57e-db15-4a1b-8b0c-f33d056d97c5,navy blue studio,,navybluestudio.com,West New York,New Jersey,,,,yes,0,,
bb4619fa-6082-4f88-a78c-d00733e7c642,necessities-boutique.myshopify.com,necessities-boutique.myshopify.com,necessities-boutique.myshopify.com,Monticello,Indiana,US,"Monticello, IN 47960, USA",,yes,0,,
f54d01ce-d1ed-49bc-bb7a-11453a5c7ae3,nedsmelrose,nedsmelrose,nedsmelrose.com,Los Angeles,California,US,"Los Angeles, CA, USA",,yes,0,,
a022323d-fb03-437d-be10-8bbd1c20c380,needlesandfins,needlesandfins,needlesandfins.com,Corpus Christi,Texas,US,"Corpus Christi, TX, USA",,yes,0,,
c0d40cc1-36c2-40c4-bc4d-2e7010c6979d,neutral.,,shopneutralclothing.com,Gilbert,Arizona,,,,yes,0,,
ac9f0da4-336f-4cfd-9abb-85e45517d96e,never ending boutique,never ending boutique,neverendingboutique.com,Ludlow,Massachusetts,US,"Ludlow, MA, USA",,yes,0,,
93c4b990-9958-4f51-9331-d511cc4c2306,newyorkersapparel.com,newyorkersapparel.com,newyorkersapparel.com,Los Angeles,California,US,"Los Angeles, CA, USA",,yes,2,(213) 275-1372,(213) 561-0508
6b528733-5435-43df-ac6d-e607c7356cda,nhu's chic boutique,nhu's chic boutique,nhuschicboutique.com,Melrose,Florida,US,"Melrose, FL 32666, USA",,yes,0,,
5a45c1e8-de0d-46a5-894a-f692f7ba3988,nicolettejamesboutique,nicolettejamesboutique,nicolettejamesboutique.com,Palm Harbor,Florida,US,"Palm Harbor, FL, USA",,yes,2,(727) 793-1332,239-233-0976
8ea9bb61-861d-4a75-a2c7-706dcfb75b16,nk boutique baton rouge,,nkboutique.com,Baton Rouge,Louisiana,,,,yes,1,+1 225-925-3007,
2bad8c46-7b84-49a8-aa2c-527be7e0b9fa,no. 1926,,number1926.com,San Diego,California,,,,yes,0,,
07f3bd94-676f-4a6f-bf07-55da9e42b3b3,nomadsnovelties.com,nomadsnovelties.com,nomadsnovelties.com,Stonington,Connecticut,US,"Stonington, CT, USA",,yes,0,,
34c6d781-77f2-49af-8039-d33e894e311b,normandie,normandie,shopnormandie.myshopify.com,New York,New York,US,"New York, NY, USA",,yes,0,,
ecdcc2aa-b50b-4695-9f79-40acf676ab9f,north shore vintage love,north shore vintage love,northshorevintagelove.com,Glen Cove,New York,US,"Glen Cove, NY, USA",,yes,0,,
52c79e8e-5b20-4ac0-8dd1-36c112bfda71,northofvogueboutique,northofvogueboutique,northofvogueboutique.com,Beaver,Utah,US,"Beaver, UT 84713, USA",,yes,0,,
386ec243-c405-40d9-9568-3cda0fed30dc,novelteeshirts.com,,novelteeshirts.com,Mooresville,North Carolina,,,,yes,1,+1 980-890-3354,
509208e7-0ad6-4cb6-9ff2-d0845e3f31bc,nyche,nyche,shopnyche.com,Easton,Pennsylvania,US,"Easton, PA, USA",,yes,1,484-272-8360,
b10ee502-81c8-4b43-8435-9bfde545667b,oasissocietywholesale.com,oasissocietywholesale.com,oasissocietywholesale.com,Ontario,California,US,"Ontario, CA, USA",,yes,0,,
d9c22da7-5a11-43df-950e-0c3e0e7cdcaa,odonyenicoleboutique.com,odonyenicoleboutique.com,odonyenicoleboutique.com,Dade City,Florida,US,"Dade City, FL, USA",,yes,0,,
6786b0b0-d4da-4cdc-8c85-6fee30d3a32b,offbeathoney,offbeathoney,offbeathoney.com,Portland,Maine,US,"Portland, ME, USA",,no,0,,
d49c06ba-4dfd-4159-be28-f4ccb0db2abf,officialgoatgear,officialgoatgear,officialgoatgear.com,Albertson,New York,US,"Albertson, NY, USA",,yes,2,516-754-8815,615-645-9064
27a44e49-cefd-47ae-ba4f-c3ef1861eff1,offthebackboardvintage,offthebackboardvintage,offthebackboard.shop,Fairview Heights,Illinois,US,"Fairview Heights, IL, USA",,yes,0,,
1531865c-7bf9-4f06-aeb3-02bbdc0b2f8c,offthemap219,,offthemap219.com,Navasota,Texas,,,,yes,1,+1 936-870-3600,
e1358b2b-2e88-4655-898a-a6d7b09ed330,oh-honey-children's-boutique,oh-honey-children's-boutique,ohhoneyhotsprings.com,,Arkansas,US,"Hot Springs National Park, AR, USA",,no,0,,
f88026d7-1a5c-4e6a-8e4e-8f4c81fd7cf5,ohyeahboutique.com,ohyeahboutique.com,ohyeahboutique.com,Bee Cave,Texas,US,"Bee Cave, TX, USA",,yes,1,512-904-9002,
ffe0105a-4fba-4ca6-873e-b47079dc6ae0,old hard drives,old hard drives,oldharddrives.shop,Atlanta,Georgia,US,"Atlanta, GA, USA",,yes,0,,
0397b13b-a5c4-4005-b340-224a017f54cd,oldmoonvintage,oldmoonvintage,oldmoonvintage.com,Sacramento,California,US,"Sacramento, CA, USA",,no,0,,
dfb71fed-8038-4011-a27f-b0d21f706e9e,olive boutique,olive boutique,shopwitholiveboutique.com,Poteau,Oklahoma,US,"Poteau, OK, USA",,no,1,539-777-6912,
91d381f3-59f8-4fe9-80d5-7b983a5d1727,oliviagraceonlineshop – OliviaGrace Boutique,,oliviagraceonlineshop.com,Jackson,Georgia,,,,yes,0,,
20a67cfe-4952-442b-bc2c-13a8985b9f2e,olliebirchmn.com,olliebirchmn.com,olliebirchmn.com,Alexandria,Minnesota,US,"Alexandria, MN 56308, USA",,yes,0,,
7e8e9aae-3b4b-4107-89ce-89c18d1b8859,omriyana,omriyana,omriyana.com,Sacramento,California,US,"Sacramento, CA, USA",,yes,0,,
cc361eda-ae04-4da6-bc7e-eeba74ab77c6,oncebysct.com,oncebysct.com,oncebysct.com,East Lyme,Connecticut,US,"East Lyme, CT, USA",,yes,0,,
9dcc5a23-b884-4794-ae85-75c959f8e723,oohlala consign,oohlala consign,oohlalaconsign.com,Meadville,Pennsylvania,US,"Meadville, PA 16335, USA",,yes,1,814.724.1082,
9c7a33f7-4eec-4d54-b627-aac6d1aa325c,oohlala girls,oohlala girls,shopoohlala.com,Carlsbad,California,US,"Carlsbad, CA, USA",,yes,0,,
ace798ed-c16d-4b44-83cf-b1af4a666fa5,oohlalaclovis,oohlalaclovis,iloveoohlala.com,Clovis,California,US,"Clovis, CA, USA",,yes,0,,
6989ee1f-926b-47f1-b718-4fd575887ab8,oraindustries.com,oraindustries.com,oraindustries.com,Gardena,California,US,"Gardena, CA, USA",,no,2,+1 323.229.2292,+14242970327
06cf9dbf-c213-4511-8e09-e64d33732a0c,osirisshoes.com,osirisshoes.com,osirisshoes.com,Oceanside,Active,US,"Oceanside, CA, USA",,yes,1,760-573-8622,
2add1974-988c-41a1-bfba-f1f196369a4f,otỌto Clo.,,ototo.us,Dallas,Texas,,,,yes,1,+1 469-739-1814,
4a469e9d-cd5e-4100-92ea-49d8a5faa18f,outkits.com,outkits.com,outkits.com,Sandy,Utah,US,"Sandy, UT, USA",,yes,0,,
a4affaf2-f7a0-4cf7-a478-a203365c61b6,pairadicestudios,pairadicestudios,pairadicestudios.com,Carlsbad,California,US,"Carlsbad, CA, USA",,yes,0,,
adff79c1-6862-4df5-a3b4-90f2ec6b13e6,paisleyandlacevintage.com,paisleyandlacevintage.com,paisleyandlacevintage.com,Chicago,Illinois,US,"Chicago, IL, USA",,yes,0,,
1c9dac9a-f5cc-4b58-87c2-c13cb4cd1a9b,pamela robbins,pamela robbins,pamelarobbins.com,Scarsdale,New York,US,"Scarsdale, NY 10583, USA",,yes,1,914-472-4033,
71e00ecb-e0bd-42a9-b004-ae16c8ad03d3,panhandlered.com,panhandlered.com,panhandlered.com,Post Falls,Idaho,US,"Post Falls, ID 83854, USA",,yes,1,208-755-7503,
d728464e-6e0a-40e0-84a3-5131fcbf6b96,patchlesstravelled.com,patchlesstravelled.com,patchlesstravelled.com,Falls Church,Virginia,US,"Falls Church, VA, USA",,yes,1,(703) 203-9807,
1c193b2a-3eab-49d8-80a3-45fb80eb9834,pbjmontgomery.com,pbjmontgomery.com,pbjmontgomery.com,Montgomery,Alabama,US,"Montgomery, AL, USA",,no,0,,
d6ade161-a538-4d10-b7d6-a095a7370265,peachblossomboutique.com,peachblossomboutique.com,peachblossomboutique.com,Oxford,Connecticut,US,"Oxford, CT, USA",,yes,0,,
3888fe45-b39c-4d75-9b0f-5e79095d9a4f,peachesanddreamboutique,peachesanddreamboutique,peachesanddreamboutique.com,Muskogee,Oklahoma,US,"Muskogee, OK, USA",,no,0,,
c8c7c525-edbb-425f-823e-23478092f3aa,per Jhane',per Jhane',perjhane.com,Jacksonville,Florida,US,"Jacksonville, FL, USA",,yes,0,,
84c66e31-d195-4992-bd57-0e1f1bb6c347,perfect-curves-boutique.com,perfect-curves-boutique.com,perfect-curves-boutique.com,Washington,District of Columbia,US,"Washington, DC, USA",,yes,2,(202) 893-3663,(202) 893-8615
3fd9f6cd-12b3-453d-8998-f01bad7415ec,persephone vintage,persephone vintage,persephonevint.com,Los Angeles,California,US,"Los Angeles, CA, USA",,no,0,,
469a73af-d9b2-470d-aa37-91c4c337147c,petersign.com,petersign.com,petersign.com,Clovis,California,US,"Clovis, CA, USA",,yes,1,+1 (206)-488-7885,
b7ddb950-2120-4ff9-bbee-81895826a801,petitebleueboutique,petitebleueboutique,petitebleueboutique.com,Hanover,Massachusetts,US,"Hanover, MA 02339, USA",,yes,0,,
ef2827ff-850b-4001-b487-18c25e84bf0c,petitwishes.com,petitwishes.com,petitwishes.com,New York,New York,US,"New York, NY, USA",,yes,0,,
712e984e-a36b-4cd5-aa13-2dff666d57d3,phaze Creations,phaze Creations,phazecreations.com,Cape Coral,Florida,US,"Cape Coral, FL, USA",,yes,0,,
4375de93-d8e5-4985-ac53-2961da84a445,phoenixandflora,phoenixandflora,phoenixandflora.com,Reno,Nevada,US,"Reno, NV, USA",,yes,0,,
18681702-5e4f-4b9b-943e-89a7418aa518,pinkandsilverfashion,,pinkandsilverfashion.com,Fredericksburg,Texas,,,,yes,0,,
92f545cc-f14e-46e9-921c-33bf580eb712,pinkbellabb.com,pinkbellabb.com,pinkbellabb.com,Baton Rouge,Louisiana,US,"Baton Rouge, LA, USA",,yes,0,,
34f7fb70-d49c-4a3f-ae5e-1b44314430b5,pinkmagnoliaboutiqueco.com,pinkmagnoliaboutiqueco.com,pinkmagnoliaboutiqueco.com,Hitchcock,Texas,US,"Hitchcock, TX, USA",,yes,0,,
223a34b6-38b5-441d-8407-1d649439ef0e,pinkpeachboutique,pinkpeachboutique,shoppinkpeach.com,Sulligent,Alabama,US,"Sulligent, AL 35586, USA",,no,0,,
378d6fa6-37d4-4d8a-b674-b92d349a45fa,pip & pal,,pipandpal.com,Excelsior,Minnesota,,,,no,0,,
755d1177-6cad-4135-b3da-5738dea42cec,pixiedusktheme,pixiedusktheme,pixiedusktheme.myshopify.com,Waterford Township,Michigan,US,"Waterford Twp, MI, USA",,yes,0,,
6162b6c6-65f8-4281-b7a2-df7a7b13c847,pluckboutique,pluckboutique,pluckboutique.shop,Cape Girardeau,Missouri,US,"Cape Girardeau, MO, USA",,yes,0,,
5da32326-cbef-4344-9ec8-a27266bd2ef3,poor taste,poor taste,poortaste.co,Chattanooga,Tennessee,US,"Chattanooga, TN, USA",,no,0,,
0a5e0df1-8fc9-41bd-b8e9-610b206a7e86,popsikleshop.com,popsikleshop.com,popsikleshop.com,Diamond Bar,California,US,"Diamond Bar, CA, USA",,yes,0,,
6e80c518-38bf-4f4a-ad35-870463d4bca6,positionless by Kristen Ledlow,positionless by Kristen Ledlow,bepositionless.com,Johns Creek,Georgia,US,"Johns Creek, GA, USA",,yes,0,,
51e529d4-0374-40fc-8841-ca78b3d4c297,primandpiperboutique.myshopify.com,primandpiperboutique.myshopify.com,primandpiperboutique.myshopify.com,Conroe,Texas,US,"Conroe, TX, USA",,yes,0,,
d3e82f8a-e313-4f5a-bb99-8133ab89529f,privityboutique,privityboutique,privityboutique.com,Mesa,Arizona,US,"Mesa, AZ, USA",,yes,1,480-284-8940,
82cb67b8-e247-4ac1-bd09-6442764d1257,properandcompany.com,properandcompany.com,properandcompany.com,Baton Rouge,Louisiana,US,"Baton Rouge, LA, USA",,no,2,225.432.2682,985.327.8030
9711e63c-c39c-4245-b9cf-55c72b898c37,psychee,psychee,psycheee.com,New York,New York,US,"New York, NY, USA",,yes,0,,
713a850e-70a8-49d3-914e-9991e2460369,purethread,purethread,purethread.com,Shelter Island Heights,New York,US,"Shelter Island Heights, NY, USA",,yes,2,9142621529,631-880-6420
88dcbe5b-e876-43a7-8301-846c78350ef5,purpleorchidscollections.com,purpleorchidscollections.com,purpleorchidscollections.com,Atlanta,Georgia,US,"Atlanta, GA, USA",,yes,2,404.939.7808,478.461.0606
ee3167c8-afd0-4844-b837-f6e517331d3d,purrrshop,purrrshop,purrrshop.com,Los Angeles,California,US,"Los Angeles, CA, USA",,yes,0,,
d3b3f7ef-aa9b-4d10-81bf-765823223dc9,raggsboutique.shop,raggsboutique.shop,raggsboutique.shop,Holly,Michigan,US,"Holly, MI 48442, USA",,yes,2,(248) 382-5522,(248) 795-9874
2daee8ba-a351-42a6-94c4-d4a8a78d9b28,ramijoesboutique,ramijoesboutique,ramijoesboutique.com,Inman,South Carolina,US,"Inman, SC 29349, USA",,no,1,864-708-3400,
